'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[00:05:39.648 12/07/2079]',-2.344,-5.861,-6.252,-7.814,-3.516,-4.689,-8.205,-5.079,-8.987,3.126,-10.549,-8.205,-17.973,0.391,-3.126,-3.516,10.940,-12.112,7.033,-0.781,-24.225,10.159,-3.126,-36.728
'[00:05:39.652 12/07/2079]',-8.596,-14.457,-1.172,-3.907,-10.549,-8.596,-7.424,-1.172,-11.722,0.000,-10.549,-2.735,-16.410,0.391,-7.424,-1.954,5.079,-12.112,1.954,-5.079,-10.549,15.629,-7.424,-22.271
'[00:05:39.656 12/07/2079]',-13.675,-7.424,5.079,-6.642,-9.768,-6.642,-6.642,0.781,-15.238,-1.954,-7.033,2.344,-14.457,-0.781,-5.079,0.000,5.079,-12.503,-4.298,-4.689,-6.252,13.284,-5.079,-4.689
'[00:05:39.660 12/07/2079]',-11.331,-8.205,-1.954,0.781,-10.549,-5.470,-7.814,3.907,-14.847,1.172,-9.768,9.377,-16.801,-1.563,2.344,2.735,5.470,-8.987,2.735,-0.391,-9.377,2.344,2.344,0.391
'[00:05:39.664 12/07/2079]',-14.066,-10.940,1.563,0.391,-16.801,-5.861,-3.907,3.516,-17.192,1.954,-8.987,8.987,-18.364,3.126,5.470,-5.470,3.126,-3.907,-0.781,-5.079,1.172,6.642,5.470,-9.768
'[00:05:39.668 12/07/2079]',-11.722,-4.689,4.298,-3.126,-14.066,0.391,0.000,-0.781,-18.364,3.907,1.172,4.298,-17.582,6.642,8.205,-4.298,5.470,0.391,-3.516,-4.689,3.516,3.126,8.205,-29.304
'[00:05:39.672 12/07/2079]',-3.516,0.781,-3.516,-1.172,-11.331,3.907,1.172,-0.781,-17.973,9.377,9.768,3.126,-16.410,2.735,17.192,1.172,10.159,6.252,4.298,1.563,-9.768,-8.205,17.192,-51.184
'[00:05:39.676 12/07/2079]',-2.344,-4.689,-1.954,0.000,-13.675,7.033,0.391,-2.735,-19.536,8.205,14.457,2.344,-16.020,-3.516,21.490,3.516,8.596,14.847,2.735,0.781,-15.238,-4.298,21.490,-57.045
'[00:05:39.680 12/07/2079]',-2.735,-5.470,3.126,0.781,-12.112,10.159,4.298,-7.033,-19.145,11.331,18.364,3.126,-15.238,3.907,24.615,1.563,8.987,20.317,-2.344,-3.907,-2.344,1.954,24.615,-49.621
'[00:05:39.684 12/07/2079]',-2.735,7.424,-0.781,1.172,-12.503,10.940,8.987,-3.126,-18.364,14.066,18.364,6.252,-11.722,17.192,11.722,4.689,10.159,24.615,1.563,-8.205,-0.391,6.642,11.722,-29.304
'[00:05:39.688 12/07/2079]',5.861,-8.205,9.768,5.861,-13.284,11.331,9.377,5.079,-20.317,14.066,23.053,4.298,-13.284,21.490,10.159,3.126,7.814,28.523,-8.987,3.516,-3.907,4.298,10.159,-17.192
'[00:05:39.691 12/07/2079]',-1.954,-5.861,19.145,12.894,-14.457,10.549,14.066,12.503,-19.145,12.894,22.662,3.907,-8.987,21.880,4.689,3.516,4.298,31.258,-18.364,-5.861,8.596,13.675,4.689,-23.443
'[00:05:39.695 12/07/2079]',-7.424,11.722,9.377,5.079,-16.801,9.768,14.457,11.331,-19.145,8.987,18.755,5.861,-8.987,13.284,5.861,4.689,1.954,30.476,-8.596,-11.331,-3.907,11.722,5.861,-49.231
'[00:05:39.699 12/07/2079]',-6.642,10.159,1.563,8.596,-15.629,10.159,7.424,10.940,-21.099,5.079,16.410,10.159,-14.066,-0.391,15.629,8.596,0.781,28.132,-0.781,-5.470,-17.582,1.563,15.629,-82.051
'[00:05:39.703 12/07/2079]',-6.252,6.642,3.126,9.768,-8.596,9.768,3.907,7.814,-18.364,5.861,11.722,7.814,-17.582,-1.172,16.020,9.768,1.954,24.615,-2.344,-12.894,-15.238,10.159,16.020,-96.508
'[00:05:39.707 12/07/2079]',-6.642,5.079,0.781,3.907,-7.033,5.079,2.735,2.735,-15.238,3.907,8.596,0.781,-18.755,-3.516,13.675,7.033,1.954,16.020,0.000,-14.066,-11.722,5.861,13.675,-83.614
'[00:05:39.711 12/07/2079]',-5.079,2.344,-4.298,5.861,-3.907,0.391,-1.954,4.689,-14.066,1.172,3.907,1.954,-19.927,-3.907,9.768,7.424,3.126,5.861,5.079,-7.814,-13.284,-1.172,9.768,-38.681
'[00:05:39.715 12/07/2079]',-12.112,-5.470,5.470,0.391,-7.033,-5.079,-3.907,4.689,-14.066,-1.954,-3.516,2.735,-29.695,-4.689,5.861,9.768,1.563,-1.172,-4.689,-3.907,-29.695,11.331,5.861,-0.781
'[00:05:39.719 12/07/2079]',-18.755,-6.252,8.596,-5.861,-8.205,-9.768,-3.516,0.391,-10.159,-5.079,-8.987,-3.126,-23.834,-1.563,-4.298,1.563,0.391,-8.205,-7.814,-7.814,-12.894,16.020,-4.298,19.927
'[00:05:39.723 12/07/2079]',-15.629,-9.768,3.126,-1.172,-5.470,-12.112,-9.768,4.298,-14.457,-9.377,-8.205,1.172,-25.006,-12.894,0.391,5.079,1.563,-16.020,-2.344,4.298,-21.490,2.344,0.391,16.801
'[00:05:39.727 12/07/2079]',-17.192,-14.457,-1.954,-0.391,-9.377,-16.801,-10.159,2.735,-17.192,-8.987,-15.629,1.563,-30.476,1.563,-9.377,-3.516,0.391,-17.192,2.735,5.861,-14.457,12.503,-9.377,0.391
'[00:05:39.730 12/07/2079]',-24.615,-21.099,-1.172,3.126,-13.675,-19.927,-9.377,-0.391,-14.847,-10.940,-20.317,-1.172,-26.569,-5.861,-5.861,-8.987,-2.344,-18.364,1.954,-3.516,7.814,10.940,-5.861,-16.020
'[00:05:39.734 12/07/2079]',-23.443,-22.662,-6.252,4.298,-13.284,-20.317,-10.549,-2.735,-9.768,-10.549,-19.927,-4.298,-19.927,-8.987,-9.768,-5.861,-3.516,-21.880,7.033,-0.781,10.940,6.252,-9.768,-29.304
'[00:05:39.738 12/07/2079]',-25.006,-23.834,-7.033,0.781,-15.629,-20.317,-14.066,-3.516,-9.377,-8.596,-20.708,-8.987,-22.271,-19.536,-3.126,-3.516,-2.344,-24.615,7.814,4.298,4.298,-9.768,-3.126,-37.509
'[00:05:39.742 12/07/2079]',-26.178,-23.834,0.391,0.391,-12.112,-17.192,-14.066,-4.298,-5.079,-9.768,-22.271,-7.814,-15.238,-28.523,-1.563,-1.172,-2.344,-22.662,0.391,0.781,7.033,-6.252,-1.563,-40.635
'[00:05:39.746 12/07/2079]',-19.536,-15.629,-5.861,-3.126,-8.987,-14.066,-13.675,-6.252,-6.252,-9.377,-21.490,-6.252,-16.410,-20.317,-3.126,-3.126,-2.735,-22.662,6.642,-0.781,-2.344,-0.391,-3.126,-40.244
'[00:05:39.750 12/07/2079]',-21.880,-9.768,-11.722,-4.298,-11.722,-14.457,-14.457,-5.470,-17.582,-7.424,-17.973,-5.861,-29.695,-6.252,-4.298,-9.377,0.000,-23.443,12.503,0.391,-6.252,3.126,-4.298,-37.900
'[00:05:39.754 12/07/2079]',-17.973,-8.987,-7.424,1.172,-7.033,-12.503,-10.940,-1.172,-17.192,-4.689,-12.503,-5.861,-26.960,6.642,-9.768,-10.940,3.126,-18.364,8.205,0.000,-1.954,14.847,-9.768,-35.556
'[00:05:39.758 12/07/2079]',-11.331,-12.503,-10.940,-2.735,-9.768,-12.894,-10.940,-4.298,-18.364,-1.172,-7.424,-11.722,-30.867,3.907,-3.907,-7.814,2.344,-17.582,11.722,-7.814,-8.596,8.987,-3.907,-35.946
'[00:05:39.762 12/07/2079]',-10.549,-15.629,-6.252,-1.563,-9.377,-11.331,-7.814,-4.298,-14.457,4.298,-9.377,-11.722,-22.662,-0.781,0.391,-8.205,5.079,-16.020,7.033,-1.172,-1.563,-1.172,0.391,-41.807
'[00:05:39.766 12/07/2079]',-10.159,-11.331,-3.126,-0.781,-9.377,-7.424,-5.079,-1.172,-12.112,4.689,-7.033,-9.768,-17.192,-0.781,0.391,-6.252,6.252,-8.205,3.907,1.954,-10.159,3.907,0.391,-48.059
'[00:05:39.770 12/07/2079]',0.391,-8.987,-2.344,-3.126,-5.861,-1.563,-3.126,-2.735,-10.940,9.768,-1.172,-10.549,-16.410,10.159,-1.563,-5.470,6.252,-0.781,3.126,-3.126,-16.801,16.410,-1.563,-59.389
'[00:05:39.773 12/07/2079]',-3.907,-5.861,3.907,-2.735,-8.596,2.344,1.563,-3.126,-8.987,11.331,3.126,-14.457,-7.424,16.410,-5.861,-11.331,6.252,3.907,-3.126,1.563,-6.252,19.927,-5.861,-60.952
'[00:05:39.777 12/07/2079]',-12.112,-6.642,7.424,0.391,-15.629,2.735,3.907,-1.954,-13.284,8.987,6.252,-9.377,-9.768,24.225,-10.549,-10.940,4.689,10.159,-6.642,10.940,-5.470,23.834,-10.549,-55.873
'[00:05:39.781 12/07/2079]',-11.331,1.172,5.470,0.000,-17.192,5.470,10.159,-3.126,-10.549,12.112,6.642,-8.596,-6.252,18.755,-5.861,-6.642,3.516,17.973,-4.689,-7.814,8.596,16.801,-5.861,-44.151
'[00:05:39.785 12/07/2079]',-15.629,2.344,5.079,1.954,-22.662,6.252,13.675,-2.344,-9.768,10.940,4.298,-6.252,0.391,-3.907,5.470,-2.735,0.391,21.880,-4.298,-14.847,19.927,-1.172,5.470,-38.291
'[00:05:39.789 12/07/2079]',-6.642,0.391,10.159,2.344,-19.536,10.159,13.675,1.563,-14.066,12.894,9.768,-3.907,1.172,-0.781,1.954,1.563,1.172,24.225,-9.377,-3.907,14.457,-6.252,1.954,-36.337
'[00:05:39.793 12/07/2079]',-2.735,7.424,4.689,5.470,-17.192,8.987,14.457,8.596,-16.020,15.238,8.205,3.126,-0.391,8.205,-1.954,5.470,1.172,30.867,-3.907,-10.940,11.331,1.172,-1.954,-35.165
'[00:05:39.797 12/07/2079]',-2.735,0.000,2.735,3.516,-21.880,7.033,11.722,5.079,-17.973,14.457,4.689,5.079,-1.563,4.689,2.344,0.781,-2.344,30.085,-1.954,-10.549,7.033,4.298,2.344,-24.225
'[00:05:39.801 12/07/2079]',-6.642,-10.549,11.331,-0.391,-23.443,3.516,10.940,1.563,-21.099,14.457,7.033,1.172,-5.470,12.112,-0.391,-3.126,-0.391,25.397,-10.549,8.987,1.563,6.252,-0.391,-3.126
'[00:05:39.805 12/07/2079]',-12.503,-9.768,0.391,4.298,-26.569,-3.126,6.252,4.689,-22.271,11.331,3.516,0.391,-5.861,-1.954,2.735,-1.563,-0.391,21.490,0.391,3.907,5.079,-2.344,2.735,20.317
'[00:05:39.809 12/07/2079]',-14.457,-14.457,0.391,4.689,-26.178,-3.907,3.126,3.516,-19.927,6.642,0.391,1.563,-5.861,-10.549,6.642,-1.563,-1.954,17.973,0.391,0.000,11.722,-3.516,6.642,42.589
'[00:05:39.813 12/07/2079]',-12.503,-9.768,-1.172,-1.172,-22.271,-3.907,1.954,-0.781,-14.847,5.470,-2.735,-1.954,-5.861,-1.172,-2.344,-3.126,0.000,11.331,1.954,2.344,2.735,8.205,-2.344,50.794
'[00:05:39.816 12/07/2079]',-20.317,-9.768,1.172,0.781,-20.708,-7.814,0.391,1.563,-13.284,2.344,-9.377,-0.781,-5.861,-2.344,-8.205,-4.298,1.172,5.861,-0.391,4.298,18.364,5.079,-8.205,47.277
'[00:05:39.820 12/07/2079]',-17.582,-10.940,5.470,0.781,-14.457,-8.596,-1.954,3.516,-7.033,1.563,-10.940,-1.172,-4.689,-1.954,-5.079,-3.516,3.126,2.344,-4.689,-0.781,24.615,3.516,-5.079,44.542
'[00:05:39.824 12/07/2079]',-16.410,-17.192,6.252,0.781,-12.503,-11.331,-3.126,1.563,-2.735,3.126,-8.596,-5.861,-2.344,4.689,-6.252,-9.768,4.689,-5.470,-5.470,4.298,23.834,8.205,-6.252,52.357
'[00:05:39.828 12/07/2079]',-25.006,-16.410,1.563,2.735,-19.536,-15.238,-5.470,4.298,-7.814,-2.344,-12.894,-4.298,-3.907,0.781,-12.503,-12.112,2.735,-11.722,-0.781,7.424,26.960,7.424,-12.503,68.767
'[00:05:39.832 12/07/2079]',-25.397,-14.066,-9.768,4.689,-22.662,-17.192,-10.159,6.642,-9.768,-3.907,-19.145,1.954,-10.159,-11.722,-2.735,-5.861,0.391,-14.847,10.549,1.172,9.377,4.689,-2.735,80.879
'[00:05:39.836 12/07/2079]',-25.006,-10.159,-13.284,1.172,-21.490,-17.582,-12.112,3.907,-9.377,-5.861,-17.582,-0.781,-7.424,-0.781,-12.894,-12.894,-1.954,-19.145,14.066,-7.033,13.675,20.317,-12.894,77.363
'[00:05:39.840 12/07/2079]',-22.662,-23.443,-5.861,7.424,-17.973,-21.099,-13.675,8.596,-11.722,-7.814,-19.145,0.000,-4.689,-18.364,-6.642,-10.549,-2.735,-23.053,6.642,3.126,28.132,-1.954,-6.642,67.204
'[00:05:39.844 12/07/2079]',-24.225,-19.145,3.126,0.000,-16.020,-18.364,-14.847,9.768,-9.768,-4.298,-18.364,1.954,-6.252,-17.192,1.172,-8.596,-0.781,-21.880,-2.344,3.907,26.569,-10.549,1.172,60.952
'[00:05:39.848 12/07/2079]',-26.178,-15.629,0.391,0.781,-14.066,-19.145,-14.066,6.642,-8.596,-6.252,-17.582,2.735,-7.033,-5.470,-2.344,-16.020,-1.954,-19.927,0.391,-4.298,40.244,-3.516,-2.344,73.846
'[00:05:39.852 12/07/2079]',-24.225,-21.490,3.126,0.781,-15.629,-18.364,-12.894,5.861,-12.112,-7.814,-11.331,-1.172,-10.159,2.344,-8.596,-16.020,-2.735,-19.927,-2.344,5.079,29.695,2.735,-8.596,101.197
'[00:05:39.855 12/07/2079]',-25.397,-12.894,-0.781,-5.079,-18.364,-13.675,-12.503,0.000,-15.629,-5.470,-8.596,-6.642,-12.894,-2.344,-5.470,-15.629,-0.781,-19.145,1.563,4.298,23.834,-7.033,-5.470,132.063
'[00:05:39.859 12/07/2079]',-26.178,-9.768,-8.596,-1.172,-20.708,-14.457,-14.457,3.126,-18.755,-8.596,-13.284,0.000,-16.020,3.126,-19.536,-8.987,-3.126,-16.410,9.377,-5.861,19.536,8.205,-19.536,141.832
'[00:05:39.863 12/07/2079]',-19.536,-14.457,-5.079,-3.907,-19.536,-10.940,-13.284,1.172,-21.880,-9.377,-14.066,2.735,-16.801,-8.987,-10.549,-5.470,-5.470,-16.020,5.861,-1.563,6.642,3.907,-10.549,128.938
'[00:05:39.867 12/07/2079]',-19.145,-17.582,3.126,-6.252,-23.443,-7.033,-10.940,1.563,-20.317,-6.642,-12.894,4.689,-15.629,-11.331,-6.642,-0.781,-3.126,-13.675,-2.344,6.252,3.516,-7.814,-6.642,91.038
'[00:05:39.871 12/07/2079]',-11.722,-13.675,3.516,-6.642,-16.410,-4.689,-11.722,5.470,-22.271,-6.642,-11.331,7.033,-16.020,-18.755,-4.298,6.642,-2.344,-10.940,-2.735,8.596,-11.722,-11.331,-4.298,44.151
'[00:05:39.875 12/07/2079]',-4.298,-12.503,2.344,-6.252,-10.940,-2.735,-9.377,1.563,-21.490,-4.689,-6.642,3.516,-16.801,-13.675,-2.735,4.298,-3.516,-8.205,-1.563,6.642,-23.443,-1.954,-2.735,3.907
'[00:05:39.879 12/07/2079]',-7.814,-5.861,0.391,-8.596,-10.159,-1.954,-4.689,-3.907,-16.801,2.735,-7.424,-3.516,-14.066,-7.033,1.172,-4.689,-1.954,-7.424,0.391,7.424,-21.099,-3.907,1.172,-19.927
'[00:05:39.883 12/07/2079]',-14.847,-1.954,0.391,-7.424,-12.894,-4.298,-0.781,-5.470,-18.755,5.470,-8.987,-2.735,-17.973,-6.252,3.126,-3.516,-1.172,-1.954,0.391,3.126,-11.722,-6.642,3.126,-22.271
'[00:05:39.887 12/07/2079]',-14.847,-0.391,-2.344,-0.391,-12.894,-5.079,1.563,-1.954,-19.145,8.205,-8.596,-0.781,-15.238,-2.735,0.000,-2.344,-3.126,3.907,3.126,-8.205,5.079,-3.126,0.000,-19.145
'[00:05:39.891 12/07/2079]',-12.112,-4.689,4.298,-1.172,-16.801,-0.391,5.861,-1.563,-17.582,11.331,-1.172,-3.126,-11.331,5.861,2.344,-7.033,-2.344,9.768,-3.516,-8.205,13.675,-2.735,2.344,-19.927
'[00:05:39.895 12/07/2079]',-8.596,0.000,9.768,-0.781,-16.801,4.298,8.596,3.516,-19.145,11.722,-1.172,4.689,-11.331,5.079,0.391,1.563,-0.391,15.629,-8.987,-1.172,6.252,-5.861,0.391,-40.244
'[00:05:39.898 12/07/2079]',-1.172,9.377,1.172,-2.735,-15.629,10.159,6.642,5.079,-17.582,11.722,-2.344,6.642,-11.722,-1.563,7.424,4.689,0.781,17.582,-0.391,-8.596,-16.801,-1.172,7.424,-68.376
'[00:05:39.902 12/07/2079]',5.470,7.814,-0.391,-5.861,-12.503,10.549,5.861,1.563,-15.238,9.768,1.563,1.172,-9.768,-0.391,5.079,3.126,2.344,15.238,1.172,-7.424,-28.132,5.079,5.079,-93.382
'[00:05:39.906 12/07/2079]',6.642,1.172,1.172,-2.344,-7.814,6.252,4.298,3.907,-11.722,12.894,-0.391,-1.954,-7.033,-7.424,8.596,3.516,7.424,10.159,-0.391,3.907,-26.960,-4.689,8.596,-101.197
'[00:05:39.910 12/07/2079]',3.516,-6.252,0.000,-3.907,-11.722,-1.172,2.344,3.907,-12.503,8.205,-2.735,-1.563,-8.596,-7.814,5.861,1.954,5.861,7.814,0.781,6.642,-20.317,-8.205,5.861,-82.833
'[00:05:39.914 12/07/2079]',-5.079,-7.814,-12.112,1.563,-17.973,-11.331,0.391,4.298,-14.457,1.563,-8.596,4.689,-9.768,-9.377,0.000,2.344,1.563,1.172,12.894,-1.172,-8.596,-5.079,0.000,-66.032
'[00:05:39.918 12/07/2079]',-5.470,-19.536,0.000,0.000,-17.192,-12.112,0.391,2.344,-15.238,-0.781,-7.033,1.172,-12.503,-14.457,2.735,2.344,1.172,-3.516,0.781,8.205,-1.563,-12.503,2.735,-53.529
'[00:05:39.922 12/07/2079]',-2.344,-16.020,-2.344,-8.596,-17.192,-10.549,-3.516,2.344,-16.020,-4.298,-5.079,-0.781,-17.192,-14.847,-1.563,7.814,1.172,-9.377,3.126,19.536,-35.556,-10.159,-1.563,-63.297
'[00:05:39.926 12/07/2079]',-2.344,-13.675,-5.470,-4.689,-15.238,-11.331,-6.252,6.642,-16.410,-8.205,-7.424,2.344,-20.317,-11.722,-3.516,5.861,-0.391,-10.940,6.252,10.549,-40.244,4.298,-3.516,-80.488
'[00:05:39.930 12/07/2079]',-3.516,-9.377,-0.781,-5.079,-10.159,-8.987,-3.907,3.516,-11.722,-6.642,-8.205,0.781,-15.238,-7.033,-2.344,-0.391,-0.391,-11.331,1.563,1.172,-19.927,8.987,-2.344,-100.806
'[00:05:39.934 12/07/2079]',-7.033,-8.596,-4.298,-5.470,-11.331,-11.722,-3.907,2.735,-8.205,-3.516,-8.987,0.391,-10.549,9.377,-14.066,-6.252,1.563,-12.894,5.079,4.298,-8.987,13.284,-14.066,-111.746
'[00:05:39.938 12/07/2079]',-11.722,-3.907,-7.033,0.391,-13.675,-13.284,-6.252,10.159,-13.675,-5.470,-5.079,5.861,-13.284,3.516,-7.814,-1.954,1.172,-12.112,7.814,-3.126,-0.391,3.907,-7.814,-110.574
'[00:05:39.941 12/07/2079]',-8.596,-7.424,-3.907,-2.344,-9.768,-12.503,-6.252,6.642,-11.722,-4.689,-3.126,3.126,-10.159,-5.861,-1.563,0.391,1.172,-13.284,4.689,-10.940,11.722,-5.861,-1.563,-103.150
'[00:05:39.945 12/07/2079]',-9.768,-2.735,-11.331,-5.470,-12.894,-10.940,-7.814,2.735,-12.503,-1.563,-8.987,0.391,-17.973,-19.536,8.205,5.079,1.563,-16.801,12.112,-5.079,-10.159,-16.801,8.205,-98.462
'[00:05:39.949 12/07/2079]',-4.689,-3.907,-8.596,-8.987,-10.549,-7.033,-10.549,2.735,-12.503,0.781,-12.112,3.126,-21.880,-25.006,14.457,11.331,3.126,-14.847,9.377,3.126,-37.118,-16.801,14.457,-105.885
'[00:05:39.953 12/07/2079]',0.000,-7.424,4.298,-11.331,-4.689,-1.954,-8.596,2.344,-8.205,1.954,-9.377,1.172,-17.192,-25.006,14.847,13.284,2.735,-10.940,-3.516,-0.391,-28.913,-15.629,14.847,-111.355
'[00:05:39.957 12/07/2079]',5.079,-8.987,1.172,-3.516,-1.954,0.391,-7.814,1.954,-9.377,2.735,-3.907,0.391,-14.066,-15.629,9.377,9.377,2.344,-8.596,-0.391,1.563,-25.397,-9.377,9.377,-104.322
'[00:05:39.961 12/07/2079]',3.907,-8.205,7.033,0.000,-2.344,4.298,-4.689,6.252,-6.252,4.689,0.391,3.516,-2.735,-2.735,1.954,6.252,5.079,-4.689,-6.252,9.768,-14.457,-9.377,1.954,-71.111
'[00:05:39.965 12/07/2079]',0.391,0.000,6.642,0.000,-6.252,4.298,-1.563,9.768,-13.675,3.516,4.689,9.768,-14.066,2.344,7.814,7.814,2.344,0.781,-5.861,-3.907,-26.569,6.642,7.814,-13.675
'[00:05:39.969 12/07/2079]',2.344,5.861,5.079,-4.689,-5.079,5.861,0.391,8.205,-16.020,3.907,8.987,9.768,-16.801,2.735,12.112,8.205,1.563,4.298,-4.298,-8.987,-32.430,8.205,12.112,61.734
'[00:05:39.973 12/07/2079]',5.079,6.642,6.252,-4.298,-5.079,6.252,2.735,9.768,-14.066,11.722,10.940,3.907,-13.675,1.954,14.847,8.987,5.861,4.298,-5.470,-4.298,-35.165,0.391,14.847,177.778
'[00:05:39.977 12/07/2079]',4.298,7.424,5.079,-4.689,-5.470,3.907,2.344,11.722,-16.410,10.549,8.205,10.159,-18.364,3.126,17.973,10.940,3.907,9.768,-4.298,-7.033,-32.430,-0.781,17.973,319.609
'[00:05:39.980 12/07/2079]',-0.781,-2.735,9.377,-1.954,-8.596,3.126,3.516,5.861,-16.410,11.722,3.907,7.033,-14.847,5.861,6.252,8.596,3.516,12.112,-8.596,-8.205,-6.252,0.391,6.252,482.540
'[00:05:39.984 12/07/2079]',0.781,-3.907,-0.781,1.172,-9.377,3.516,3.126,-0.781,-14.847,12.894,6.642,0.000,-10.159,12.894,1.954,-0.391,5.470,10.159,1.563,-2.735,9.377,-6.252,1.954,596.630
'[00:05:39.988 12/07/2079]',1.954,-4.689,-6.252,-2.344,-8.987,4.689,0.781,-7.814,-16.020,12.894,5.861,-3.516,-7.033,12.112,-1.563,-3.907,7.814,11.722,7.033,2.735,12.503,-9.377,-1.563,616.947
'[00:05:39.992 12/07/2079]',1.954,-13.675,-10.549,0.391,-10.159,3.126,-1.954,-12.894,-16.410,14.066,5.079,-9.768,-5.079,9.768,0.000,-12.112,5.470,13.675,11.331,1.563,25.788,-9.768,0.000,496.215
'[00:05:39.996 12/07/2079]',-2.735,-17.582,-18.364,-0.781,-15.629,0.391,-2.735,-20.317,-19.145,10.940,-1.954,-10.940,-4.689,-1.172,0.000,-14.066,2.344,11.722,19.145,1.563,34.774,-17.192,0.000,272.723
'[00:05:40.000 12/07/2079]',-7.033,-17.973,-16.410,-5.079,-17.192,-1.954,-3.907,-22.662,-18.755,10.940,-4.298,-11.331,-5.470,-6.642,-0.391,-10.549,1.563,11.331,17.192,9.377,22.662,-18.364,-0.391,-37.900
'[00:05:40.004 12/07/2079]',-4.298,-23.834,-15.238,-3.907,-18.755,-3.126,-7.424,-17.192,-21.490,6.642,-2.344,-9.768,-11.722,-12.112,0.781,-2.344,-1.172,14.457,16.020,8.987,5.470,-16.801,0.781,-365.714
'[00:05:40.008 12/07/2079]',4.298,-19.145,-9.377,-13.675,-14.066,-1.563,-5.470,-16.020,-21.099,4.298,-0.781,-8.987,-13.675,-18.364,0.781,3.516,-1.954,12.503,10.159,6.642,-16.801,-13.284,0.781,-654.847
'[00:05:40.012 12/07/2079]',10.940,-0.781,-6.642,-20.317,-7.424,2.735,-0.391,-11.722,-16.410,6.252,2.735,-6.642,-12.894,-11.722,6.642,3.516,0.781,12.894,7.424,3.907,-41.416,-8.987,6.642,-861.538
'[00:05:40.016 12/07/2079]',10.159,5.861,-8.987,-16.020,-8.596,2.344,1.563,-4.689,-16.801,5.079,0.391,0.781,-13.675,-5.470,2.735,7.033,1.954,13.284,9.768,-0.781,-42.589,-3.126,2.735,-942.808
'[00:05:40.020 12/07/2079]',12.894,0.781,-5.470,-12.112,-6.642,1.172,1.563,0.000,-16.020,4.298,0.000,5.470,-16.410,-5.079,6.252,8.987,0.391,8.987,6.252,-4.689,-47.277,5.861,6.252,-892.015
'[00:05:40.023 12/07/2079]',11.722,1.563,0.781,-7.033,-0.781,0.391,1.954,5.470,-12.503,4.689,3.516,5.079,-13.284,-6.642,13.284,7.424,1.563,3.126,0.000,-2.344,-35.556,-3.126,13.284,-740.024
'[00:05:40.027 12/07/2079]',5.861,-4.689,1.172,1.954,-2.344,-0.781,-4.298,12.894,-10.940,1.172,0.000,10.940,-13.284,-4.298,6.252,12.894,2.344,-1.172,-0.391,8.205,-32.821,-5.861,6.252,-524.347
'[00:05:40.031 12/07/2079]',12.503,-8.596,-5.079,-2.344,-0.781,-4.298,-8.596,10.549,-10.940,0.391,-3.516,8.596,-19.536,-5.470,10.549,7.814,-1.172,-6.642,5.861,0.000,-42.589,1.954,10.549,-322.344
'[00:05:40.035 12/07/2079]',8.987,-5.079,-4.298,-5.079,1.563,-7.033,-7.033,7.424,-5.861,0.000,0.391,1.954,-9.768,2.344,5.079,-1.563,0.391,-12.503,5.079,-1.954,-25.397,4.298,5.079,-148.864
'[00:05:40.039 12/07/2079]',3.907,3.126,-7.814,-3.516,0.000,-8.205,-8.205,12.112,-8.987,-1.954,1.954,3.126,-10.159,9.768,-12.112,5.861,1.563,-16.801,8.596,0.391,-27.741,8.205,-12.112,-22.271
'[00:05:40.043 12/07/2079]',0.391,1.563,-13.675,-3.516,-3.907,-13.284,-8.596,11.331,-13.675,-0.781,-6.252,4.298,-18.755,1.954,-6.642,6.252,-1.172,-16.410,14.457,-2.344,-37.118,11.331,-6.642,59.389
'[00:05:40.047 12/07/2079]',0.391,-9.768,-3.907,-1.954,-3.126,-12.112,-8.596,7.814,-9.377,-1.954,-7.814,5.079,-16.801,5.470,-7.814,4.689,-2.344,-15.629,4.689,0.391,-23.053,15.238,-7.814,115.263
'[00:05:40.051 12/07/2079]',-3.126,-5.470,-0.781,-5.470,-3.907,-8.205,-8.987,5.861,-11.331,0.391,-7.814,0.391,-18.755,-14.847,8.205,7.033,-0.391,-14.457,1.563,5.470,-20.708,-10.940,8.205,151.209
'[00:05:40.055 12/07/2079]',2.735,-14.457,-2.735,-5.470,-4.298,-8.596,-11.331,3.907,-11.331,-0.781,-9.768,-1.563,-16.020,-22.271,8.987,4.689,-1.172,-11.722,3.516,12.503,-23.443,-15.238,8.987,174.652
'[00:05:40.059 12/07/2079]',2.344,-12.503,-4.298,-4.298,-2.735,-5.470,-10.549,1.172,-7.033,-1.172,-5.861,-4.689,-9.377,-14.847,8.205,-4.689,-3.126,-7.814,5.079,2.735,-6.642,-6.642,8.205,190.672
'[00:05:40.063 12/07/2079]',-6.642,-2.735,-5.861,-3.516,-6.252,-2.735,-9.377,0.391,-8.596,-3.907,-6.642,-3.907,-8.596,-7.424,-3.907,-3.907,-4.689,-7.814,6.642,0.000,1.563,-0.781,-3.907,200.440
